Type,Title,Location,Bedrooms,Bathrooms,Space,Price
Apartment,For sale apartment 175 m in Hyde Park over 9 years,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,2 bathrooms,175 sqm,"3,445,000 EGP"
Twin House,Twinhouse resale prime location in ALMA,"Alma, 2nd District, Sheikh Zayed City, Giza",4 bathrooms,257 sqm,,"6,500,000 EGP"
Villa,"For excellence, Mina Gardensa chateau for sale","Mena Garden City, Al Motamayez District, 6 October City, Giza",4 bedrooms,4 bathrooms,481 sqm,"7,500,000 EGP"
Villa,Villa For Sale 850 M Finished with fountain park,"Fountain Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,5 bathrooms,850 sqm,"21,000,000 EGP"
Twin House,special twin house ultra lux for sale_moon valley1,"Moon Valley, South Investors Area, New Cairo City, Cairo",4 bedrooms,4 bathrooms,300 sqm,"7,000,000 EGP"
Apartment,With Only 10% Dp in Dejoya 3|New Capital |Inst 10y,"De Joya, New Capital Compounds, New Capital City, Cairo",2 bedrooms,2 bathrooms,134 sqm,"2,410,000 EGP"
Twin House,Twin house in Layan Residence - New Cairo,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,326 sqm,"6,500,000 EGP"
Villa,For Sale Villa Palm Hills Ready to Move 300m,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,5 bathrooms,256 sqm,"10,000,000 EGP"
Apartment,Apartment with garden 190 sqm in Zayed,"Lazurde, 8th District, Sheikh Zayed City, Giza",3 bedrooms,3 bathrooms,190 sqm,"1,520,000 EGP"
Chalet,Fully Furnished Senior Chalet Hacienda Bay,"Hacienda Bay, Sidi Abdel Rahman, North Coast",4 bedrooms,3 bathrooms,320 sqm,"5,600,000 EGP"
Twin House,Twin house for sale with installments prime view,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",7 bedrooms,7 bathrooms,385 sqm,"4,862,000 EGP"
Apartment,apartment for sale in 6 October over 8 years,"ECO West, 6 October Compounds, 6 October City, Giza",3 bedrooms,1 bathroom,160 sqm,"2,000,000 EGP"
Villa,"The biggest villa in Rehab for sale ,swimming pool","El Rehab Extension, Al Rehab, New Cairo City, Cairo",6 bedrooms,5 bathrooms,900 sqm,"15,000,000 EGP"
Chalet,شالية للبيع 125 متر بالساحل الشمالي اقساط 8 سنوات,"Mountain View, Ras Al Hekma, North Coast",3 bedrooms,2 bathrooms,125 sqm,"360,000 EGP"
Apartment,Apartment + Garden for sale in Stone Residence,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,2 bathrooms,128 sqm,"1,400,000 EGP"
Apartment,#for_sale_apartment_for_sale on the #main_axis,"Gezira Hadaba, 11th District, 6 October City, Giza",3 bedrooms,2 bathrooms,130 sqm,"1,200,000 EGP"
Apartment,"in Taj City@ Zone T, View land scape Ready to move","Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,115 sqm,"1,700,000 EGP"
Villa,Villa resale in Palm Hills katameya PK1,"Palm Hills Kattameya, El Katameya Compounds, El Katameya, New Cairo City, Cairo",4 bedrooms,4 bathrooms,825 sqm,"13,000,000 EGP"
Villa,Stand Alone Villa | Cairo Festival City,"Cairo Festival City, North Investors Area, New Cairo City, Cairo",4 bedrooms,2 bathrooms,590 sqm,"25,000,000 EGP"
Villa,MV with Basement For Sale in Sodic Villette,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,600 sqm,"14,750,000 EGP"
Villa,Fully finished with ACs Villa in June with Pool,"June, Ras Al Hekma, North Coast",4 bedrooms,7 bathrooms,374 sqm,"450,000 EGP"
Chalet,Chalet Below Market in Marina West Marassi | 3 BR,"Marassi, Sidi Abdel Rahman, North Coast",3 bedrooms,3 bathrooms,200 sqm,"12,300,000 EGP"
Chalet,With only over 200k Chalet in North Edge|Alamein,"North Edge Towers, New Alamein City, North Coast",1 bedroom,1 bathroom,90 sqm,"2,413,000 EGP"
Villa,villa 375m fully finished 10 years installments,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",4 bedrooms,3 bathrooms,375 sqm,"600,000 EGP"
Villa,Standalone Villa 265 M- Taj Ville- 1st Settlment,"Taj City, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,265 sqm,"9,000,000 EGP"
Townhouse,Townhouse 380m Bua |Land 390m 2nd Row Golf Views,"Palm Hills Golf Views, Cairo Alexandria Desert Road, 6 October City, Giza",4 bedrooms,4 bathrooms,390 sqm,"7,500,000 EGP"
Villa,Villa 692 SQM fully finished new cairo dyar arco--,"Dyar Compound, 90 Street, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,4 bathrooms,692 sqm,Ask for price
Twin House,Unique Twin Villa At Patio 2 Fully Finished,"Al Patio 2, North Investors Area, New Cairo City, Cairo",4 bedrooms,4 bathrooms,365 sqm,"11,750,000 EGP"
Apartment,Apartment 200 SQM For sale at Stone Residence,"Stone Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,200 sqm,"2,450,000 EGP"
Villa,For sale villa in Al Burouj compound UltraSuperLux,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",6 bedrooms,7 bathrooms,364 sqm,"6,200,000 EGP"
Villa,Villa for sale prime location installments 7 years,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,220 sqm,"900,000 EGP"
Apartment,For sale a super lux apartment at a very special,"Madinaty, Cairo",2 bedrooms,2 bathrooms,96 sqm,"1,800,000 EGP"
Villa,Stand alone villa For sale finished in amwaj,"Amwaj, Al Alamein, North Coast",4 bedrooms,4 bathrooms,255 sqm,"13,000,000 EGP"
Apartment,"For sale Apart. 290m in Maadi, Mostafa Kamel Sq","Sarayat Al Maadi, Hay El Maadi, Cairo",4 bedrooms,3 bathrooms,290 sqm,"5,800,000 EGP"
Villa,Lagoon View | Finished Town Corner| Gouna Tawila,"Juzur Tawilah, Al Gouna, Hurghada, Red Sea",3 bedrooms,3 bathrooms,143 sqm,"6,800,000 EGP"
Chalet,SeaView Beach Town Senior Chalet in Almaza Bay.,"Almaza Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,3 bathrooms,130 sqm,"7,000,000 EGP"
Twin House,Twin house 3rd row golf New Giza KINGSRANGE,"New Giza, Cairo Alexandria Desert Road, 6 October City, Giza",3 bathrooms,305 sqm,,"6,890,000 EGP"
Chalet,Chalet for sale in the North Coast fully finished,"Mazarine, New Alamein City, North Coast",3 bedrooms,2 bathrooms,195 sqm,"6,200,000 EGP"
Chalet,For Sale Ground Floor Swan lake North Coast,"Swan Lake, Qesm Ad Dabaah, North Coast",3 bedrooms,3 bathrooms,205 sqm,"6,700,000 EGP"
Apartment,Apartment 170 m|Fourteen Golf Uptown| Catchy Price,"The Fourteen Golf Residences, Uptown Cairo, Mokattam, Cairo",2 bedrooms,2 bathrooms,170 sqm,"4,500,000 EGP"
Chalet,Chalet 129 M- Sea View Ph.1- Fouka Bay - Delivered,"Fouka Bay, Qesm Marsa Matrouh, North Coast",3 bedrooms,2 bathrooms,129 sqm,"3,100,000 EGP"
Duplex,Duplex for sale In Village Gate - New Cairo,"Palm Hills Village Gate, South Investors Area, New Cairo City, Cairo",3 bedrooms,3 bathrooms,195 sqm,"3,950,000 EGP"
Apartment,Apartment 340m fully finished 14years installments,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",4 bedrooms,3 bathrooms,340 sqm,"350,000 EGP"
Chalet,Chalet for sale 177m fully finished Palm Hills,"Palm Hills, New Alamein City, North Coast",3 bedrooms,3 bathrooms,,Ask for price
Duplex,Downpayment 5% duplex 220m with installments 14yrs,"Al Burouj Compound, El Shorouk Compounds, Shorouk City, Cairo",3 bedrooms,3 bathrooms,220 sqm,"200,000 EGP"
Apartment,apartment 145 m 2 bedroom with special view,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",2 bedrooms,3 bathrooms,145 sqm,"2,200,000 EGP"
Apartment,2 bedroom with GARDEN 19 m2 HUB RESORT,"Intercontinental District, Hurghada, Red Sea",2 bedrooms,1 bathroom,104 sqm,"1,138,500 EGP"
Twin House,Twin-house for sale in Eleva ( uptown cairo ),"Eleva, Uptown Cairo, Mokattam, Cairo",3 bedrooms,4 bathrooms,441 sqm,"12,000,000 EGP"
Apartment,Finished +ACs | overlooking Greenery | 9th Floor,"O West, 6 October Compounds, 6 October City, Giza",2 bedrooms,2 bathrooms,100 sqm,"2,900,975 EGP"
Villa,"Standalone villa for sale in Palm Hills compound,","Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,6 bathrooms,985 sqm,"31,000,000 EGP"
Villa,Luxury villa standalone at patio6 october 15% DP,"Al Patio 5 East, El Patio, El Shorouk Compounds, Shorouk City, Cairo",6 bedrooms,5 bathrooms,377 sqm,"1,400,000 EGP"
Townhouse,For Sale Furnished Townhouse- Mountain View Sokhna,"Mountain view Sokhna, Mountain view, Al Ain Al Sokhna, Suez",3 bedrooms,3 bathrooms,150 sqm,"3,000,000 EGP"
Whole Building,"Building for sale in Andalusia550m,in Main Street.","Al Andalus El Gedida, Al Andalus District, New Cairo City, Cairo",8 bathrooms,550 sqm,,"11,500,000 EGP"
Chalet,chalet marin views|marina view lowest downpayment,"Marassi, Sidi Abdel Rahman, North Coast",4 bedrooms,4 bathrooms,206 sqm,"2,051,595 EGP"
Chalet,chalet for sale in bianchi ilios,"Bianchi, Sidi Abdel Rahman, North Coast",3 bedrooms,2 bathrooms,129 sqm,"4,200,000 EGP"
Apartment,appartment for sale in zahra el maadi fully finish,"Thirteenth Sector, Zahraa El Maadi, Hay El Maadi, Cairo",3 bedrooms,2 bathrooms,163 sqm,"1,650,000 EGP"
Townhouse,the cheapest townhouse 266m layan residence bahry,"Layan Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,5 bathrooms,266 sqm,"5,400,000 EGP"
iVilla,iVilla 235m with garden in mountain view i ctiy,"Mountain View iCity, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",4 bedrooms,3 bathrooms,235 sqm,"511,000 EGP"
Villa,LOWEST PRICE Almaza Bay Fully Furnished wz Pool,"Almaza Bay, Qesm Marsa Matrouh, North Coast",4 bedrooms,4 bathrooms,500 sqm,"27,000,000 EGP"
Apartment,Hot deal apartment 169m special view 3bed finished,"Gobran Khalil Gobran St., Rehab City First Phase, Al Rehab, New Cairo City, Cairo",3 bedrooms,2 bathrooms,169 sqm,"2,775,000 EGP"
Penthouse,Penthouse | Swimming Pool | direct on lake,"Lake View Residence, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,5 bathrooms,321 sqm,"6,300,000 EGP"
Villa,فيلا فريدة من نوعها في اب تاون كايرو تيرنسيا |664م,"Terencia, Uptown Cairo, Mokattam, Cairo",4 bedrooms,4 bathrooms,664 sqm,"33,000,000 EGP"
Apartment,Hurry up to book your residential unit with SODIC.,"October Plaza, 6 October Compounds, 6 October City, Giza",3 bedrooms,3 bathrooms,199 sqm,"4,263,000 EGP"
Villa,standalone villa for sale ready to move new cairo,"Hyde Park, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",5 bedrooms,4 bathrooms,480 sqm,Ask for price
Villa,500m SV +Basement in Villette SODIC prime location,"Villette, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",6 bedrooms,6 bathrooms,500 sqm,"13,200,000 EGP"
Apartment,Apartment 0 downpayment 9y inst. with ACs Zed East,"Zed East, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,165 sqm,"101,647 EGP"
Chalet,beach Cabana in Mesca on 5 years,"Mesca, Soma Bay, Safaga, Hurghada, Red Sea",Studio,1 bathroom,60 sqm,"4,600,000 EGP"
Apartment,Apartment 205m Semi Finished in PNC,"Palm Hills New Cairo, 5th Settlement Compounds, The 5th Settlement, New Cairo City, Cairo",3 bedrooms,3 bathrooms,205 sqm,"2,400,000 EGP"
